bigram,frequency,pmi
forma revenue,25,2.3878
income increased,164,2.3876
prior indicating,21,2.3852
increased during,45,2.3839
slightly due,22,2.3826
prior supported,26,2.3817
lower rates,22,2.3813
negative prior,36,2.3796
increase constant,20,2.3789
high volume,26,2.378
percentage revenue,94,2.3742
increasing prior,24,2.3709
estimated per,21,2.3698
revenue increased,525,2.3686
cost per,139,2.3681
direct sales,27,2.3676
new contract,30,2.3673
offs net,21,2.3668
half due,55,2.3659
operating return,41,2.3658
revenue outlook,205,2.3647
points compared,79,2.3647
fiscal compared,43,2.3639
pipeline management,45,2.3615
was approximately,131,2.3609
leverage end,50,2.3603
projected billion,112,2.3593
versus fiscal,25,2.3574
income versus,44,2.3573
net earnings,112,2.3571
eps excluding,30,2.3559
headwind due,21,2.3552
accounted revenue,27,2.3542
expense projected,28,2.3517
quarterly revenue,124,2.3515
volume increased,70,2.3509
income compared,75,2.3508
arr billion,30,2.3494
end target,38,2.3478
delivered over,46,2.3475
additional capital,27,2.3469
improvement prior,43,2.3468
guidance expected,280,2.3466
costs offset,33,2.3465
ebitda rose,70,2.3455
billion midpoint,65,2.3448
ratio excluding,21,2.3445
bookings billion,35,2.3429
lower previous,20,2.3418
revenues down,30,2.3403
leverage net,94,2.3401
percent revenue,34,2.34
sales reached,52,2.3377
loss last,23,2.3374
inventory management,54,2.333
representing approximately,54,2.333
yield basis,21,2.3328
fiscal representing,33,2.3325
paid per,21,2.3315
flat due,39,2.3303
points supported,25,2.3285
range due,63,2.328
guidance projects,39,2.3277
available cash,30,2.3274
accounted over,24,2.3252
expected within,24,2.3251
positive adjusted,51,2.3243
points driven,102,2.322
growth driven,233,2.3215
equity was,37,2.3214
eps rose,33,2.3193
billion end,307,2.3184
due planned,31,2.3182
results expected,30,2.3177
revenue declining,27,2.3172
increased approximately,145,2.3157
over exceeding,55,2.3106
currency driven,22,2.3099
improved product,24,2.3098
exposure management,20,2.3092
higher volume,50,2.3078
ratio increased,66,2.3077
digit rate,30,2.3071
conversion adjusted,35,2.3069
down same,29,2.3051
expense declined,26,2.3045
profit increase,44,2.3042
over decrease,84,2.3039
guided billion,23,2.3037
expected benefit,24,2.3033
recognized revenue,25,2.3028
was partially,23,2.3028
driven continued,22,2.3005
assets billion,73,2.2994
decline approximately,46,2.2981
margin percentage,51,2.2955
was cited,21,2.2953
spend per,20,2.2946
backlog end,31,2.2923
over three,90,2.2917
china sales,31,2.2909
stated management,50,2.2908
income diluted,50,2.2906
growth americas,20,2.2885
ratio down,54,2.2879
approximately annual,43,2.2863
commercial segment,42,2.2852
offset cost,34,2.2845
tariff driven,21,2.2835
eps growth,198,2.2831
eps expected,99,2.283
was reported,58,2.2818
reached basis,39,2.2817
eps reflecting,50,2.2809
eps reported,36,2.2789
increased compared,79,2.2788
consolidated ebitda,26,2.2784
total sales,237,2.2783
offset increased,57,2.2735
cash dividends,34,2.2732
higher inventory,33,2.2721
bookings growth,38,2.2709
through fiscal,27,2.2701
total orders,23,2.27
was per,192,2.2694
nearly over,123,2.2688
both reported,20,2.2675
margin non,187,2.2673
investments are,21,2.2654
margin rose,98,2.2654
rose approximately,49,2.2653
increased driven,104,2.2641
expense increased,79,2.2636
losses increased,22,2.2627
expense management,91,2.2604
negative per,46,2.2604
below end,28,2.2581
loans down,36,2.257
month ebitda,22,2.2569
operational cost,21,2.2567
basis constant,25,2.255
lower last,28,2.2549
annual free,23,2.2536
due recent,22,2.2514
increase versus,38,2.2477
full service,28,2.247
growth target,81,2.2445
new program,38,2.2443
gross debt,79,2.2441
previous non,22,2.2438
expenses related,23,2.2437
balance was,24,2.2437
end previous,31,2.2429
income increasing,21,2.2428
previous due,33,2.2427
higher anticipated,28,2.2419
maintained billion,23,2.2412
guidance cfo,25,2.2407
continued cost,20,2.2388
record billion,82,2.2353
billion september,21,2.2347
assets increased,37,2.2347
arr over,39,2.2339
gaap non,73,2.2339
ebitda decreased,36,2.233
expected roughly,20,2.2322
first fiscal,43,2.2299
expenses versus,22,2.2285
increased investment,55,2.2265
group sales,22,2.2258
rate loans,30,2.2254
despite increased,23,2.2225
range fiscal,30,2.2217
prior due,153,2.2214
revenue expected,510,2.2203
generated billion,32,2.2198
income down,121,2.2187
revenue synergies,21,2.2168
rate projected,38,2.2168
due improved,49,2.2163
sequentially fiscal,43,2.2161
liquidity approximately,33,2.2128
nearly basis,51,2.2114
end supported,23,2.2112
reported net,113,2.2102
grow over,22,2.208
net new,279,2.2072
data expected,43,2.2058
margin targets,20,2.2051
net asset,56,2.2046
segment earnings,48,2.2045
billion dividends,38,2.2043
margin increasing,38,2.2042
declined compared,24,2.2042
previous driven,20,2.2023
net lease,26,2.2023
loans total,40,2.2018
total shares,37,2.2003
led growth,42,2.2
income declined,46,2.1978
guidance fiscal,120,2.1932
grew compared,23,2.1931
interest expenses,32,2.1923
impact expected,71,2.1918
fiscal primarily,29,2.1915
percentage total,27,2.1878
annualized basis,29,2.1876
higher costs,64,2.187
full fiscal,76,2.1823
dividends per,26,2.1821
ebitda down,148,2.1806
segment volumes,25,2.1802
date total,33,2.1799
new long,24,2.1795
over largely,21,2.1792
benefit expected,22,2.1777
margin slightly,32,2.1774
improved prior,45,2.1774
projected increase,44,2.1758
end down,122,2.1725
offset volume,21,2.1714
conversion revenue,53,2.1713
annual cost,28,2.1712
projected full,49,2.171
over growth,893,2.1695
mortgage revenue,30,2.1693
income non,94,2.1692
expected near,24,2.1684
our outlook,23,2.1681
new projects,23,2.1672
over sequential,76,2.1654
end including,70,2.1653
segment adjusted,234,2.1649
base growth,46,2.1642
but management,61,2.1641
deposits billion,44,2.164
contributed revenue,36,2.1622
driven pricing,25,2.1617
revenue forecast,43,2.161
management raised,34,2.1599
declined reflecting,27,2.1592
digits adjusted,34,2.1587
higher margins,23,2.1561
midpoint growth,65,2.1542
ebitda declined,56,2.153
over two,106,2.1521
income grew,43,2.1508
emea revenue,21,2.1501
offset increase,44,2.1488
rate improved,33,2.1487
attributed increased,51,2.1472
prior years,31,2.1466
margin compared,121,2.1466
income excluding,43,2.1452
increase prior,122,2.1451
mix lower,33,2.1441
volumes higher,21,2.1432
inventory down,34,2.1426
new markets,25,2.1425
full organic,46,2.1416
due inventory,41,2.1414
expected slightly,20,2.1401
equivalents billion,34,2.1398
including new,71,2.1388
closed billion,24,2.1349
decreased prior,28,2.1346
reported earnings,21,2.133
expansion basis,69,2.1314
fiscal non,52,2.1307
expense growth,155,2.1296
higher revenues,23,2.1296
margins expected,33,2.1281
segment grew,40,2.1274
down compared,59,2.1274
billion generated,30,2.1267
production costs,23,2.1266
fiscal end,73,2.1244
billion authorization,26,2.1238
margin guidance,374,2.1234
over despite,57,2.1221
approximately one,37,2.1212
over square,28,2.1211
segment backlog,25,2.1209
new quarterly,35,2.1193
increase mainly,22,2.1192
but lower,29,2.1186
over indicating,49,2.1154
securities billion,22,2.1143
excluding non,31,2.1107
operating revenues,36,2.1103
decline sequentially,25,2.1099
set billion,22,2.106
decline was,42,2.106
per active,23,2.1049
enterprise revenue,33,2.1039
improvement driven,24,2.1036
over decline,127,2.1008
revenue forecasted,25,2.1004
total portfolio,51,2.0993
margin decline,80,2.0966
cash yield,25,2.0951
between full,28,2.0948
increasing due,21,2.0943
billion incremental,30,2.092
down approximately,103,2.092
increased attributed,49,2.0895
cited management,24,2.0889
acquisition cost,29,2.0886
industrial sales,21,2.0876
improved compared,21,2.0873
total loan,49,2.0871
point margin,63,2.0859
lower production,23,2.0851
cost leverage,26,2.0844
points higher,102,2.0838
improvements adjusted,21,2.0811
driven reduced,21,2.0791
diluted loss,21,2.0785
net profit,80,2.0759
new investments,37,2.0753
sales decline,69,2.0743
inventory increased,39,2.0708
expected increase,132,2.0698
grew driven,28,2.0655
reported reflecting,31,2.0632
solutions gross,22,2.0612
driven record,24,2.059
debt adjusted,145,2.0579
over patients,31,2.0576
income representing,48,2.0574
expenditures approximately,20,2.0559
driven increased,90,2.0555
guidance now,66,2.0542
eps increase,66,2.0532
growth rate,219,2.0528
share annualized,32,2.0504
full core,34,2.05
end debt,77,2.05
period adjusted,85,2.0496
growth guided,22,2.049
billion plus,30,2.0464
investment management,56,2.0452
five basis,21,2.0452
was not,34,2.0445
sales pipeline,46,2.0442
end inventory,36,2.0442
revenue run,38,2.0435
over improvement,98,2.0431
due primarily,51,2.0418
expense excluding,21,2.0411
growth attributed,102,2.0409
sequentially excluding,23,2.0397
increased tariffs,20,2.0377
reflecting improvement,20,2.037
flat prior,30,2.0358
decrease approximately,22,2.0334
profit increased,43,2.0222
acquisitions adjusted,35,2.021
margin gains,37,2.0203
including impact,28,2.0198
expects approximately,22,2.0159
order growth,34,2.0131
cash plus,25,2.0127
rise over,39,2.0111
net product,115,2.0084
guidance consolidated,28,2.0076
expected approximately,126,2.0066
debt capital,61,2.0064
due strategic,23,2.006
total contract,23,2.0047
our first,27,2.0046
equity capital,26,2.0019
growth both,91,1.9981
lower demand,24,1.9967
growth achieved,49,1.9963
both new,41,1.9962
points reflecting,71,1.9957
operating results,26,1.9944
margin target,53,1.9917
rate above,23,1.9911
expenses grew,21,1.988
increased primarily,49,1.9856
current guidance,38,1.9855
reflecting growth,161,1.9847
full net,231,1.9815
rose due,48,1.9814
points percentage,23,1.9798
end fiscal,66,1.979
accounting over,21,1.9785
revenue reflecting,218,1.9776
investments billion,67,1.9743
debt was,68,1.9736
operating losses,21,1.9723
over excluding,112,1.9696
approximately half,35,1.968
volume outlook,21,1.9667
average debt,39,1.9666
billion date,56,1.9645
revenue exceeded,29,1.9641
over time,82,1.9635
ebitda compared,72,1.9632
leverage debt,23,1.9624
eps diluted,24,1.9618
sales representing,73,1.9592
projected non,30,1.9591
debt billion,145,1.9586
forecast billion,24,1.9547
shareholders billion,23,1.9541
outlook fiscal,27,1.9534
approximately total,108,1.9533
billion remaining,26,1.9515
end cash,203,1.951
ebitda grew,47,1.9505
billion including,121,1.9503
term eps,26,1.9465
debt free,35,1.9463
versus per,48,1.9455
new loan,45,1.9435
share prior,175,1.9406
excluding prior,39,1.9399
decline basis,49,1.9396
margins management,31,1.9371
increase sequentially,58,1.934
due mainly,23,1.933
annualized net,38,1.9326
reflecting impact,30,1.9323
share increasing,26,1.9278
higher pricing,25,1.9235
end backlog,24,1.9231
fiscal free,31,1.9226
rate approximately,78,1.9224
eps gaap,48,1.9215
reflecting over,190,1.9202
growth exceeding,34,1.9201
down but,37,1.9198
expenses expenses,32,1.9193
growth supported,43,1.9187
rose reflecting,25,1.9187
billion raised,47,1.9186
gross leverage,33,1.9179
cash debt,120,1.9149
liquidity was,28,1.9149
eps grew,22,1.914
increased demand,40,1.9136
share reflecting,99,1.9132
approximately sequentially,57,1.9128
costs declined,23,1.9124
support growth,29,1.9121
dividends billion,31,1.9106
income gaap,79,1.9103
revenue was,334,1.9079
store revenue,68,1.9071
revenue declines,37,1.9058
sales increasing,27,1.9023
fourth adjusted,58,1.9017
range full,44,1.9003
margins basis,30,1.9
ratio basis,57,1.8991
expected early,21,1.899
sequentially basis,77,1.897
generated over,36,1.8956
was fiscal,58,1.8954
range adjusted,82,1.8934
period driven,27,1.8921
expects total,23,1.8901
including billion,116,1.8894
increased reflecting,70,1.8894
expected low,31,1.8894
billion sequentially,126,1.8888
billion consolidated,33,1.8884
costs lower,40,1.8866
points last,36,1.8834
sales led,23,1.8814
new supply,21,1.8807
midpoint increase,21,1.8792
down versus,29,1.8787
rate expected,97,1.8778
gaap basis,98,1.8772
earnings guidance,66,1.8767
including cash,98,1.8755
was representing,41,1.8748
revenue advanced,26,1.8733
over subscription,25,1.8733
driven new,77,1.8724
reached over,68,1.8711
new production,34,1.8709
driven commercial,23,1.8691
points excluding,37,1.8674
range free,21,1.8672
sequential revenue,68,1.864
annual rate,27,1.8635
due mix,48,1.8632
billion annual,72,1.8616
was above,26,1.8584
billion liquidity,58,1.858
above billion,56,1.8579
was second,36,1.8575
revenue reached,74,1.8522
full impact,49,1.8518
higher mix,35,1.8514
over due,333,1.8512
expenses compared,29,1.8511
related cost,21,1.8508
flow billion,163,1.8437
net effective,27,1.8429
billion organic,75,1.8425
was offset,37,1.8418
revenue headwind,43,1.84
improved operating,44,1.8392
full expectations,20,1.8366
through cost,23,1.8326
margin projected,69,1.8289
inventory end,31,1.8284
reported sales,71,1.8256
ebitda non,93,1.8251
approximately excluding,32,1.8246
loss non,36,1.8239
impact management,59,1.8238
outlook increased,48,1.8209
compared net,103,1.8195
billion june,22,1.8132
center revenue,47,1.8121
cost impact,30,1.8118
ebitda projected,46,1.8095
share midpoint,33,1.8063
full non,76,1.8042
sequentially non,42,1.8041
initiatives new,20,1.8039
end reflecting,62,1.8032
higher expenses,44,1.803
margin headwind,24,1.8021
assets was,24,1.802
reflecting organic,21,1.7986
distribution revenue,38,1.7981
share excluding,52,1.7962
driven organic,24,1.7949
range per,57,1.7947
range billion,82,1.7941
expenses increase,50,1.7938
margin flat,45,1.7911
management now,43,1.7882
target approximately,23,1.7872
due one,35,1.7869
sales billion,332,1.7863
was nearly,29,1.7857
outlook guidance,69,1.785
share exceeding,20,1.7847
expense expected,61,1.7841
positive cash,32,1.7819
quarterly increase,24,1.7817
income net,193,1.7805
level margin,20,1.78
including non,38,1.7796
equipment revenue,30,1.7784
growth annualized,41,1.7779
annualized growth,41,1.7779
volume down,39,1.7768
margin above,47,1.7736
both down,30,1.7733
product costs,30,1.7733
adjusted return,41,1.7727
full gross,94,1.7723
prior but,38,1.771
over rise,33,1.7701
new capacity,24,1.7686
increase basis,114,1.7677
growth overall,27,1.7656
ratio approximately,38,1.7638
gross loans,26,1.7637
increase average,50,1.7626
billion total,212,1.758
positive net,35,1.7556
was driven,64,1.7554
share rose,57,1.7546
full capacity,23,1.7539
care revenue,24,1.7516
new commercial,33,1.7514
due operational,25,1.7502
marking over,35,1.7496
ebitda excluding,41,1.7479
higher prior,81,1.7478
date full,24,1.7465
ebitda positive,22,1.746
rates increased,25,1.7457
roughly billion,25,1.7448
costs increased,64,1.7447
over prior,291,1.7407
first compared,28,1.7403
income eps,57,1.7399
increased due,116,1.7396
operations cash,41,1.7391
other operating,21,1.7383
customer growth,89,1.7361
last non,23,1.7356
china revenue,42,1.7345
our guidance,64,1.7323
assets total,25,1.7318
flow fiscal,41,1.7308
revenue guided,24,1.7302
income adjusted,183,1.7294
ebitda outlook,51,1.7266
reflecting cost,37,1.726
guidance increased,169,1.7246
billion increase,182,1.724
sales price,54,1.7227
margin gross,162,1.7217
low margin,43,1.7206
expenses including,27,1.7201
consecutive growth,29,1.7197
reported adjusted,79,1.7194
costs rose,22,1.7189
growth projected,82,1.7189
was excluding,31,1.718
international growth,45,1.7163
plan billion,26,1.7147
segment gross,82,1.7144
higher last,25,1.7138
decline over,97,1.7121
segment outlook,38,1.7117
share reported,62,1.71
operational cash,39,1.7069
mix increased,43,1.706
growth north,36,1.7057
expected double,21,1.7056
reduced due,26,1.7052
future revenue,44,1.7038
headwinds adjusted,24,1.7004
orders over,43,1.7003
over impacted,29,1.6997
supporting margin,23,1.6992
billion assets,48,1.6945
guidance effective,20,1.6925
strong growth,33,1.6914
quarterly net,48,1.691
but higher,28,1.6903
eps free,28,1.6901
revenue marking,37,1.6888
digit revenue,81,1.6882
margin expected,202,1.6877
guidance adjusted,290,1.6872
increased low,25,1.6855
currency revenue,67,1.6853
was billion,184,1.6827
two basis,33,1.6813
core revenue,82,1.6807
prior adjusted,185,1.6806
segment mix,36,1.6775
approximately per,122,1.6761
raised adjusted,37,1.6728
cash tax,57,1.6718
points lower,59,1.6717
costs expenses,30,1.6696
flow full,72,1.6692
fee growth,25,1.6689
lower tax,20,1.6673
costs including,29,1.6666
industry growth,23,1.6665
annual sales,49,1.6659
reduction total,26,1.6656
investments capital,22,1.6646
expansion product,20,1.6636
product expansion,20,1.6636
new facility,20,1.662
income projected,33,1.659
sales outlook,63,1.657
contributed over,23,1.6568
growth europe,25,1.6566
margin consolidated,25,1.6563
net capex,32,1.6552
overall growth,25,1.6546
gaap adjusted,129,1.6544
prior full,97,1.6541
rose billion,72,1.6521
targeting billion,23,1.6514
negative due,23,1.6493
expected return,23,1.6486
increased billion,205,1.6469
was both,29,1.6464
points midpoint,20,1.6459
prior fourth,26,1.643
prior free,47,1.6428
eps increased,59,1.6427
growth potential,35,1.6418
growth expectations,40,1.6416
total operating,121,1.6413
totaling over,23,1.6404
exceeded over,21,1.6394
improvement expected,30,1.6386
improved over,87,1.6362
segment quarterly,22,1.6353
anticipated increase,21,1.6333
end period,34,1.633
store basis,22,1.6327
share previous,30,1.6305
expected annual,35,1.6302
full eps,55,1.6301
fiscal reflecting,30,1.6296
liquidity net,47,1.6284
debt reported,24,1.6283
income after,20,1.6283
full time,23,1.628
over same,58,1.6256
points improvement,26,1.6245
revenue reported,123,1.6239
end leverage,30,1.6233
sales versus,43,1.6211
mix cost,24,1.6211
record adjusted,50,1.6209
all new,28,1.6202
billion planned,36,1.6197
margin decrease,33,1.6185
was third,22,1.6174
growth international,42,1.6168
guidance reduced,36,1.6168
flow first,38,1.6165
stable over,23,1.6163
acquisition expected,38,1.6157
value increased,27,1.6142
total capital,78,1.6124
eps impact,24,1.6104
growth partially,35,1.6104
period gross,30,1.6095
ebitda increased,120,1.6083
digit increase,22,1.6072
fiscal full,51,1.6068
anticipated end,23,1.6046
over contributing,24,1.6025
share price,47,1.6023
income increase,80,1.6007
pipeline increased,23,1.6004
ebitda decrease,22,1.5991
margin achieved,29,1.5987
guidance non,103,1.5948
growth same,46,1.5946
net revenue,550,1.5937
margin targeted,30,1.5933
benefit adjusted,24,1.5933
lower prior,56,1.593
both full,30,1.5922
new assets,23,1.5908
annualized revenue,49,1.5907
eps loss,25,1.5903
billion supported,30,1.59
end total,94,1.5892
rate increase,62,1.5873
store growth,40,1.5859
flow nearly,20,1.5855
nearly new,28,1.5853
fiscal adjusted,94,1.5839
sales projected,51,1.5839
growth was,196,1.5832
growth expected,241,1.5832
billion reported,77,1.5831
sequentially prior,51,1.5821
dividend was,28,1.5809
portfolio growth,80,1.5799
bookings over,29,1.5775
fourth revenue,77,1.5762
billion decrease,36,1.5756
last full,29,1.5742
sales constant,20,1.574
prior fiscal,50,1.572
mix adjusted,69,1.5719
points total,93,1.5708
sale margin,23,1.5698
ebitda versus,32,1.5693
anticipated approximately,20,1.5667
last adjusted,54,1.566
expenses gaap,34,1.5651
dividend share,44,1.5651
per store,24,1.5649
period non,23,1.5647
sheet growth,21,1.5646
lower gross,49,1.5638
expectations adjusted,31,1.5638
currency adjusted,37,1.563
channel growth,20,1.5618
decline prior,31,1.5586
high cost,22,1.555
eps down,46,1.5534
compared reflecting,26,1.5524
gaap fiscal,35,1.5514
growth rates,47,1.5501
revenue increase,250,1.547
share increased,141,1.5465
day per,21,1.5435
expanded over,38,1.5417
share after,29,1.5412
lower sales,84,1.5393
growth guidance,320,1.5393
end second,31,1.5389
billion fee,20,1.5376
midpoint billion,37,1.5319
billion supporting,23,1.5307
tax income,29,1.5302
full operating,110,1.5298
previous net,36,1.5278
strong cash,22,1.5264
reaffirmed revenue,20,1.5261
guidance core,37,1.5239
segment margin,143,1.5236
including approximately,40,1.5217
increase excluding,26,1.5212
flow projected,23,1.5187
slightly over,32,1.5149
first full,48,1.5147
percentage growth,38,1.5119
expenses operating,57,1.5108
fourth net,45,1.51
share last,41,1.5089
growth acquisitions,30,1.5087
reduction prior,23,1.5085
increase nearly,23,1.5083
total investment,32,1.5077
guidance revenue,426,1.5077
our cost,22,1.5076
sales are,70,1.5054
gaap loss,29,1.5038
profit non,20,1.5024
profit operating,35,1.502
reported eps,21,1.5013
over months,53,1.5008
solutions sales,26,1.5001
period due,33,1.4995
fourth gross,21,1.4984
growth targeted,36,1.4972
channel revenue,26,1.496
revenue flat,64,1.4958
due product,45,1.4952
grew billion,57,1.4948
over highest,22,1.4947
loss net,77,1.4942
share was,119,1.4935
billion driven,115,1.4934
production expected,29,1.4931
eps full,50,1.4926
target end,21,1.4922
rate outlook,27,1.492
target full,21,1.492
billion over,489,1.4913
profit per,39,1.491
core sales,36,1.4876
transaction growth,23,1.4862
down excluding,25,1.4856
billion down,152,1.4851
rate rose,24,1.4841
mix operating,43,1.4827
quarterly sales,34,1.4793
prior range,33,1.4791
adoption over,26,1.4787
digits over,32,1.4779
higher operating,83,1.4772
performance was,31,1.4767
expenses lower,27,1.4761
dividend growth,64,1.4755
ongoing capital,21,1.4748
net cash,278,1.4737
due acquisition,32,1.4726
higher investment,24,1.4724
share reached,27,1.4721
previous adjusted,34,1.4709
headwind adjusted,20,1.47
rate guidance,100,1.4688
growth sequential,38,1.4688
costs adjusted,93,1.4674
expenses expected,51,1.4672
down high,29,1.4668
operating ratio,43,1.4663
sales decrease,26,1.4657
growth reported,81,1.4656
additional billion,36,1.4649
flow capital,51,1.4644
end prior,85,1.4638
over above,60,1.4634
rate now,21,1.4628
net unit,20,1.4628
ratio reflecting,20,1.4622
prior excluding,28,1.4618
over billion,479,1.4615
billion march,23,1.4612
approximately over,213,1.4607
range non,23,1.4603
spending over,20,1.4579
volume was,33,1.4577
flat full,20,1.457
end compared,42,1.4562
results adjusted,27,1.4557
sequentially down,41,1.4546
rate basis,77,1.4541
through new,29,1.4526
investments new,24,1.4509
growth despite,29,1.4506
revenues expected,21,1.4495
sales expected,150,1.4493
mix non,24,1.4492
growth marking,23,1.4473
prior first,46,1.4471
revenue now,86,1.4448
increase core,20,1.4445
gains adjusted,26,1.4422
pipeline new,20,1.4407
growth anticipated,47,1.4404
impact gross,33,1.4388
growth contribution,23,1.4358
growth capex,33,1.4352
increase reflecting,43,1.4351
costs higher,38,1.4349
america revenue,36,1.434
ebitda fourth,27,1.4333
total inventory,24,1.433
billion adjusted,311,1.4318
lower margin,89,1.4316
increase fourth,20,1.4308
repurchases share,34,1.4294
including first,23,1.4286
under billion,39,1.4278
growth over,534,1.4277
higher demand,21,1.4264
repurchases billion,46,1.426
increased third,22,1.4257
end dividend,27,1.4256
high margin,57,1.4247
volume increase,31,1.4246
point over,63,1.4234
revenue totaled,24,1.4217
product gross,36,1.4207
points core,22,1.4192
net book,26,1.4166
growth adjusted,351,1.4157
growth since,35,1.4153
organic net,53,1.4153
period cash,50,1.4141
brand revenue,22,1.4139
continued growth,41,1.4117
incremental revenue,29,1.4081
revenue led,33,1.4077
now approximately,24,1.4068
loss reflecting,22,1.4058
growth strategy,22,1.4044
income margin,139,1.4018
guidance free,62,1.4006
quarters net,21,1.4003
share return,25,1.3991
revenue over,712,1.3984
guidance capex,22,1.3972
margin increased,153,1.3933
ended net,25,1.3907
income guidance,121,1.3895
expenses fiscal,23,1.3874
now total,27,1.3867
representing margin,56,1.3856
margin adjusted,268,1.3856
production increased,25,1.3854
nearly total,24,1.3836
over units,23,1.3833
prior non,57,1.383
activity management,23,1.3823
fourth due,23,1.3822
growth full,183,1.3811
profit billion,52,1.3807
annual net,49,1.3801
margin excluding,47,1.3794
expense increase,36,1.3785
range capital,25,1.3774
flow representing,23,1.3766
sales reported,52,1.3763
total equity,21,1.3751
over previous,48,1.375
billion fiscal,87,1.3729
increased inventory,24,1.3703
period net,54,1.3695
inventory was,21,1.3694
end representing,31,1.3686
segment reported,30,1.3668
leverage adjusted,47,1.3657
loans end,22,1.3656
profit adjusted,48,1.3645
raised guidance,25,1.3642
average per,59,1.3622
loans billion,44,1.361
over four,29,1.3587
higher earnings,23,1.3577
costs interest,20,1.3577
cost debt,30,1.3577
flow operating,72,1.3573
compared driven,26,1.356
full capital,64,1.3531
share grew,38,1.3493
income core,20,1.3427
points adjusted,146,1.3424
offset new,29,1.3406
billion flat,37,1.3402
last net,47,1.3401
pipeline over,51,1.3395
share per,160,1.3384
was basis,88,1.3372
segment net,134,1.335
global sales,22,1.3344
billion backlog,32,1.3335
ebitda reflecting,54,1.3333
target increased,20,1.3329
total net,150,1.3326
earnings growth,66,1.3298
share quarterly,29,1.3298
outlook revenue,100,1.3291
income fourth,20,1.329
during management,25,1.3286
expenditures share,20,1.3271
achieved over,38,1.3261
ebitda increase,83,1.3252
revenue between,51,1.3205
billion led,20,1.3202
increased fourth,22,1.3196
new loans,22,1.3187
operating performance,37,1.317
lower due,49,1.3163
return billion,32,1.3158
full tax,26,1.3144
full price,26,1.313
share adjusted,211,1.3116
billion annualized,26,1.3114
margin between,29,1.3095
was reflecting,41,1.3094
guidance reflecting,69,1.3092
approximately fiscal,37,1.3078
billion full,152,1.304
approximately free,33,1.3028
asset growth,36,1.3028
outlook adjusted,59,1.3022
fiscal including,21,1.302
net orders,22,1.3012
totaled over,20,1.2996
range operating,36,1.2989
reported growth,72,1.2956
record new,22,1.2949
solutions adjusted,27,1.2943
guidance organic,40,1.2919
growth core,46,1.2911
billion after,33,1.2881
new high,30,1.288
lower operating,56,1.2872
mix approximately,27,1.2872
share increase,99,1.285
billion constant,21,1.2848
eps including,22,1.2835
revenue per,324,1.2819
operations billion,35,1.2815
core net,38,1.2798
points basis,91,1.2797
demand segment,22,1.279
margin representing,52,1.2787
flow margin,98,1.2781
period operating,33,1.2778
revenues over,46,1.2774
sequential over,41,1.275
end was,69,1.2723
growth investments,47,1.2722
driven product,24,1.2704
over arr,20,1.2704
further growth,27,1.2703
store cash,24,1.2689
was including,35,1.2681
over supporting,27,1.268
initiatives adjusted,25,1.2674
over non,148,1.2673
growth consumer,24,1.2672
capital management,74,1.2666
gaap was,49,1.266
end demand,24,1.2656
reached per,22,1.2624
related revenue,69,1.2598
end net,140,1.2593
premium revenue,24,1.257
date adjusted,32,1.2565
expected through,28,1.2535
growth above,42,1.2522
expected above,21,1.2521
reported revenue,95,1.2512
ebitda free,43,1.2504
full range,28,1.2482
through share,36,1.2463
share third,27,1.2449
expense non,26,1.2448
higher loan,21,1.2444
prior end,73,1.2443
share fourth,29,1.2419
but expected,30,1.2411
reduced over,50,1.2403
added over,22,1.2398
driven growth,110,1.2387
gaap expense,26,1.2367
reported management,37,1.2343
income billion,139,1.2333
reported gross,27,1.2329
ratio total,30,1.2328
versus end,21,1.2322
rate compared,27,1.2311
percentage net,26,1.2288
ebitda improved,28,1.2287
over years,46,1.2237
due customer,29,1.2232
higher margin,100,1.2221
prior net,137,1.2216
full representing,28,1.2215
fiscal gross,35,1.2209
due volume,32,1.2201
revenue sequentially,123,1.2191
profit growth,53,1.2175
attributed new,26,1.2172
expects net,27,1.2168
third guidance,28,1.2142
higher cost,35,1.2112
overall revenue,25,1.2102
loss driven,22,1.2094
growth loans,45,1.2028
ratio net,55,1.2026
consecutive over,25,1.2022
higher product,27,1.2021
leverage approximately,20,1.2021
outlook net,56,1.2013
share including,53,1.1988
half full,23,1.1983
over annual,64,1.1976
total production,21,1.1965
further margin,20,1.1964
down end,62,1.196
rate debt,32,1.1956
balance billion,25,1.1951
versus net,39,1.1944
reduction over,52,1.1932
adjusted efficiency,21,1.1919
income outlook,28,1.1902
revenue fiscal,119,1.1898
guidance net,209,1.1891
investment new,26,1.1875
margin reported,52,1.1852
range gross,24,1.1831
growth mid,40,1.1828
eps fiscal,22,1.1821
share non,73,1.1813
ebitda improvement,23,1.18
reported operating,36,1.1787
over fourth,53,1.1783
increase annual,20,1.1781
improved approximately,20,1.1776
annual guidance,35,1.1772
over half,64,1.1763
risks adjusted,42,1.1761
annual gross,20,1.1752
projected total,25,1.1741
expenses total,37,1.1733
higher expected,62,1.1732
cost sales,68,1.1709
over percentage,37,1.17
revenue generated,24,1.1698
annual cash,38,1.1689
guidance due,115,1.1677
margin fiscal,67,1.1646
debt expense,21,1.1634
was first,35,1.1621
over reported,81,1.1621
rose total,26,1.161
increase adjusted,115,1.161
half guidance,35,1.1559
flow approximately,45,1.1551
segment growth,142,1.1543
commercial sales,33,1.1533
full production,20,1.1521
